;C1;C2;C3;C4;C5;C6;C7;C8;H
0;0.48689576983451843;0.025750964879989624;0.5041759312152863;0.2197597324848175;0.47957614064216614;0.17881879210472107;-0.017170637845993042;-0.3438222408294678;00-09-47
1;0.976572573184967;-0.8516304343938828;-0.5361721515655518;-0.6706835031509399;-0.2278246283531189;-0.3717886209487915;-0.6920863687992096;-0.9533125218003988;0
2;0.4044489860534668;0.4713897109031677;0.047292500734329224;-0.03177356719970703;0.4819262623786926;-0.2880585491657257;0.3577899932861328;0.48664456605911255;0
3;0.20482505857944489;0.7886459082365036;0.3047076314687729;-0.13665840774774551;-0.10118895024061203;-0.1671166680753231;-0.1158781349658966;0.16608788073062897;0
0;0.19161556661128998;0.5862855464220047;0.7235433012247086;0.5062400251626968;-0.09243479371070862;0.44957078993320465;0.36492307484149933;0.23197509348392487;00-09-47
1;0.35643190145492554;0.5772450566291809;-0.18134817481040955;0.21431374549865723;-0.3511763238348067;0.24209344387054443;-0.05267333984375;0.23935866355895996;0
2;0.35083839297294617;0.5184785425662994;0.19997552037239075;0.5763342082500458;-0.147297203540802;0.26586249470710754;-0.18519262969493866;-0.13849961757659912;0
3;0.8345661759376526;-0.2713017463684082;-0.23062503337860107;-0.6128668636083603;0.1373087763786316;-0.672599196434021;-0.7577803507447243;-0.6674879193305969;0
0;0.25069093704223633;0.4291307330131531;0.17599758505821228;0.7357179522514343;0.6508005261421204;0.12283718585968018;0.29089951515197754;-0.0895550549030304;00-09-47
1;0.3399083912372589;-0.11679597198963165;0.40542200207710266;0.019473880529403687;0.4360855519771576;-0.028328895568847656;0.47730961441993713;0.0030806362628936768;0
2;0.6461827754974365;-0.20101147890090942;-0.13841480016708374;-0.543018288910389;-0.18309307098388672;-0.27406445145606995;-0.5293537005782127;-0.6262307856231928;0
3;0.7537184357643127;-0.5969752371311188;-0.15559440851211548;0.11534571647644043;-0.5895623713731766;0.18282872438430786;-0.25858303904533386;-0.3927097022533417;0
4;0.28824466466903687;0.6851943135261536;0.09590029716491699;0.3837662935256958;0.2518516778945923;-0.1711476966738701;-0.23338979110121727;0.7080703973770142;0
5;0.21840393543243408;0.2476726770401001;0.6091980338096619;0.38817304372787476;0.2745080292224884;0.2806301712989807;0.2313012182712555;-0.031296610832214355;0
6;0.4644201993942261;-0.06947314739227295;-0.0711568295955658;0.18460476398468018;0.499528706073761;-0.04908859729766846;-0.44473481737077236;-0.22245937585830688;0
7;0.8441163301467896;0.14932608604431152;-0.17425376176834106;-0.7780085727572441;-0.6267181485891342;-0.7731254771351814;0.09484905004501343;0.009493887424468994;0
8;0.6759406328201294;-0.6531584430485964;-0.3787923753261566;-0.17386996746063232;-0.18160775303840637;-0.1934622824192047;-0.4218420386314392;0.16200697422027588;0
9;0.756377100944519;-0.175484299659729;0.21450036764144897;-0.49599477648735046;-0.24902433156967163;0.03022456169128418;-0.30827105045318604;-0.05732929706573486;0
10;0.8822056651115417;-0.05731576681137085;-0.738564521074295;-0.6367016434669495;-0.2526664137840271;-0.005643784999847412;-0.26786667108535767;-0.4356575310230255;0
11;0.8127955794334412;-0.721035823225975;-0.5990276336669922;-0.32955360412597656;-0.5105229616165161;-0.23787200450897217;-0.650925800204277;-0.759056806564331;0
12;0.2616763114929199;0.14793607592582703;0.203581303358078;0.09599018096923828;0.46133190393447876;0.21966633200645447;0.30817872285842896;0.28187400102615356;0
13;0.7416815757751465;0.2157643437385559;-0.5812233835458755;-0.5121180415153503;-0.27877143025398254;0.026279568672180176;-0.22935163974761963;-0.2860252261161804;0
14;0.08205731213092804;0.6270534843206406;0.18454886972904205;0.8392080515623093;0.7142103165388107;0.6874159425497055;0.39492471516132355;0.4825742095708847;0
15;0.14511293172836304;-0.10159489884972572;0.5972217917442322;0.39840173721313477;0.7420839071273804;0.7945381999015808;0.742184579372406;0.25942838191986084;0
16;0.09728019684553146;0.4339523985981941;-0.0723090898245573;0.6172639802098274;0.1999686136841774;0.21301553398370743;0.8563932254910469;0.09047845751047134;0
17;0.1655428260564804;0.2878821939229965;0.3588322550058365;-0.07945960015058517;0.6125632673501968;0.5908707529306412;0.7009791284799576;0.7221162468194962;0
18;0.3871498107910156;-0.22486229240894318;0.17265558242797852;-0.36684462055563927;0.23659056425094604;-0.1337641477584839;0.3637632727622986;-0.28820323944091797;0
19;0.3095625638961792;0.13824677467346191;-0.2789683472365141;0.33788222074508667;0.48253947496414185;-0.009902328252792358;-0.05853632092475891;0.45967400074005127;0
20;0.9428147077560425;-0.5199085474014282;-0.5957056283950806;-0.5214996337890625;-0.4576995372772217;-0.6469030380249023;-0.16155588626861572;-0.12330472469329834;0
21;0.6200685501098633;-0.49717529118061066;0.35105180740356445;0.11106669902801514;-0.407439723610878;-0.20346230268478394;-0.12773412466049194;-0.36256834864616394;0
22;0.19324891269207;-0.01794813573360443;0.7541194707155228;0.615410104393959;0.6908196955919266;0.07823841273784637;0.3404712826013565;-0.10272152721881866;0
23;0.7629575133323669;0.0681576132774353;0.004656493663787842;-0.0012624263763427734;-0.2712179720401764;-0.30553382635116577;-0.2749815285205841;-0.5736744105815887;0
