;C1;C2;C3;C4;C5;C6;C7;C8;H
0;0.7318755388259888;0.11912590265274048;-0.40667930245399475;-0.26871609687805176;-0.39394399523735046;-0.29221847653388977;-0.3061877191066742;-0.009626209735870361;11-22-25
0;0.526930570602417;0.3383150100708008;0.45620423555374146;0.24923992156982422;0.23631232976913452;0.08804327249526978;0.11061227321624756;-0.4192127585411072;11-22-26
1;0.9227669835090637;-0.13704955577850342;-0.5874452292919159;-0.7632278501987457;-0.1937522292137146;-0.41278475522994995;-0.4280160069465637;-0.8820664696395397;0
2;0.3038024604320526;-0.2556372806429863;0.4458056390285492;-0.1991361379623413;0.23976382613182068;-0.03268635272979736;-0.22412168234586716;-0.19581272453069687;0
3;0.30664464831352234;0.6460367143154144;0.38948187232017517;-0.15265588462352753;-0.13747499883174896;0.6451697051525116;-0.04174143075942993;0.3783935606479645;0
4;0.6057507395744324;-0.12673205137252808;0.1865602731704712;-0.4891783967614174;0.23382192850112915;-0.36466084420681;0.34857654571533203;0.21318000555038452;0
5;0.8108333349227905;0.058544814586639404;0.04109394550323486;-0.7333381474018097;-0.17720723152160645;-0.0333406925201416;-0.5028929114341736;-0.7293945997953415;0
6;0.4421171545982361;0.02012425661087036;-0.08346831798553467;0.44615912437438965;0.24873799085617065;-0.06935527920722961;0.23371511697769165;-0.09814855456352234;0
7;0.3343891501426697;0.06372666358947754;0.09278491139411926;0.15575554966926575;-0.24107687920331955;-0.12371164560317993;0.07241693139076233;0.05773484706878662;0
8;0.9574137330055237;-0.2442602515220642;-0.7761439979076385;-0.674342155456543;-0.7802525013685226;-0.5917269885540009;-0.31738150119781494;-0.9292026292532682;0
9;0.13061203062534332;-0.06217946857213974;0.008272737264633179;0.8602342456579208;0.5126420706510544;0.4407911151647568;0.5903050154447556;0.29709334671497345;0
10;0.20938117802143097;-0.040179044008255005;-0.06456267833709717;0.20567838847637177;0.6585881561040878;0.47153423726558685;0.29261617362499237;0.1394462138414383;0
11;0.9114447236061096;-0.45966610312461853;0.05107831954956055;-0.6558089852333069;-0.8492838554084301;-0.8845607750117779;-0.621085524559021;-0.4303818941116333;0
12;0.658938467502594;-0.15561926364898682;-0.18948209285736084;-0.01686418056488037;-0.5679946467280388;-0.5990629903972149;-0.5741415396332741;-0.568315252661705;0
13;0.8934822082519531;-0.11028176546096802;-0.4267703890800476;-0.3049386739730835;-0.2839171290397644;-0.5951134860515594;-0.7118730545043945;-0.15428602695465088;0
14;0.027030762284994125;0.19692683592438698;0.6101452149450779;0.8614346422255039;-0.009163873270154;0.04037730023264885;0.344989363104105;0.1902269907295704;0
15;0.749819815158844;-0.4556247591972351;0.06512308120727539;0.23477166891098022;-0.695912092924118;0.15523844957351685;-0.24710410833358765;-0.2075786590576172;0
16;0.7650232911109924;-0.4561138153076172;-0.2605903744697571;-0.34354496002197266;0.1208033561706543;0.1848222017288208;0.06295657157897949;0.06531447172164917;0
17;0.7076065540313721;0.11004596948623657;-0.4122755229473114;-0.41739583015441895;-0.05810248851776123;0.21842211484909058;0.023426830768585205;0.13762444257736206;0
18;0.11809517443180084;0.813798114657402;0.7989791482686996;0.618745431303978;-0.10010888427495956;-0.07937481626868248;0.14027883112430573;-0.07194237411022186;0
19;0.24193677306175232;0.042934805154800415;0.21388554573059082;-0.07191900908946991;-0.1147782951593399;-0.09348160028457642;0.3362833559513092;0.489187091588974;0
20;0.14505769312381744;-0.059492096304893494;0.23081021010875702;0.7984355539083481;0.1611364334821701;0.05908818542957306;-0.12063959613442421;0.6731016486883163;0
21;0.1916007548570633;0.7036226242780685;0.6736997812986374;0.4466467946767807;0.21384085714817047;0.6011665910482407;0.7972707599401474;0.7187508791685104;0
22;0.5924142003059387;-0.3622118979692459;-0.3094932436943054;-0.4776989445090294;-0.45552659034729004;0.36441874504089355;0.11192941665649414;0.3820183277130127;0
23;0.1507565975189209;0.25421497225761414;0.019890785217285156;-0.07078801095485687;0.551719069480896;0.7768713235855103;0.07457004487514496;0.28491127490997314;0
24;0.1261076033115387;0.43638429045677185;0.531982034444809;0.39255812764167786;0.5606653392314911;0.7776937782764435;0.32900577783584595;0.01903972029685974;0
25;0.2893234193325043;-0.010211914777755737;0.31311115622520447;0.5314680635929108;0.4202316105365753;0.24717631936073303;0.4147900640964508;0.2961646020412445;0
26;0.037960559129714966;0.22693204879760742;0.6384139955043793;0.8618927896022797;0.629546195268631;0.8505063354969025;0.6100657880306244;0.5774343907833099;0
27;0.8353564739227295;-0.7331872135400772;-0.8166376035660505;-0.801204264163971;-0.43368735909461975;-0.4338657259941101;0.08265435695648193;-0.04707545042037964;0
28;0.7016305327415466;0.11156421899795532;-0.4265959560871124;-0.5975060760974884;-0.013579189777374268;-0.04256618022918701;0.2737944722175598;-0.4589950740337372;0
29;0.16407635807991028;0.5799961388111115;0.3955327570438385;0.6861420571804047;0.34674564003944397;0.48383739590644836;-0.06316211074590683;0.6443471610546112;0
30;0.05737261101603508;0.532776016741991;0.33757807686924934;0.22213708236813545;0.8734759278595448;0.46287162974476814;0.41096772626042366;0.6435752101242542;0
31;0.22425852715969086;0.3107767254114151;0.7672278434038162;-0.06904762983322144;0.41097797453403473;0.29738445580005646;0.6383366137742996;0.16365037858486176;0
32;0.8290922045707703;0.016773641109466553;-0.1231037974357605;-0.1116030216217041;0.09164607524871826;-0.1523485779762268;-0.659203052520752;-0.5026393532752991;0
33;0.20235386490821838;0.6907238662242889;0.16542786359786987;0.44163939356803894;0.07074108719825745;-0.006647929549217224;0.797635942697525;0.7103506028652191;0
34;0.8124237656593323;-0.3231225609779358;-0.5016555190086365;-0.08160001039505005;-0.3455882668495178;-0.3141406774520874;-0.025142967700958252;-0.6606417447328568;0
35;0.0829654186964035;0.5084545165300369;0.8910702019929886;-0.038306694477796555;0.5450920015573502;0.3982735723257065;0.3228995352983475;-0.07673269743099809;0
36;0.07238388806581497;0.4918343350291252;0.41417234390974045;0.038824692368507385;0.08971857279539108;0.7601521536707878;0.6780465766787529;0.8534514233469963;0
37;0.30097076296806335;0.42444881796836853;-0.11531020700931549;-0.07050710916519165;0.33575549721717834;0.6271387040615082;0.5093244016170502;0.26477470993995667;0
38;0.29402995109558105;-0.13277210295200348;0.5444266200065613;0.6208827495574951;-0.24552297219634056;0.33377140760421753;-0.1807120367884636;0.36395275592803955;0
39;0.18645542860031128;0.7675182819366455;0.09614908695220947;0.14659351110458374;0.4597989320755005;0.11533358693122864;0.7193695902824402;0.2742406725883484;0
40;0.11422118544578552;0.47091570496559143;0.2818598747253418;0.12535306811332703;0.6246406733989716;0.4764784276485443;0.4041356146335602;0.014763787388801575;0
41;0.9408846497535706;0.025862932205200195;-0.39003145694732666;-0.6570616364479065;-0.8823746480047703;-0.7424914687871933;-0.2765609622001648;-0.331956684589386;0
42;0.7638667225837708;0.027530789375305176;-0.42968350648880005;0.012978792190551758;-0.06128692626953125;0.23544526100158691;0.0453832745552063;-0.397418737411499;0
43;0.40375927090644836;-0.0888499915599823;0.44340595602989197;-0.1501733958721161;-0.20403537154197693;0.41005173325538635;0.41906431317329407;-0.18932169675827026;0
44;0.1383574903011322;0.8316859304904938;0.3897224962711334;0.8581288754940033;0.1369931399822235;0.09152098000049591;0.050594836473464966;-0.08912207186222076;0
45;0.14408241212368011;0.1645175963640213;-0.13309808168560266;0.03036576509475708;0.37207169830799103;0.6490003019571304;0.698448434472084;0.7728221565485001;0
46;0.036208949983119965;0.5110293999314308;0.2617528513073921;0.7914507761597633;0.6262519136071205;0.4659784808754921;0.14877032488584518;0.8707026615738869;0
47;0.12035450339317322;-0.013729259371757507;0.8147606551647186;0.4279833734035492;0.1724066436290741;-0.07349494844675064;0.06569480895996094;0.7202894985675812;0
